time 		pos x 		pos y 		angle 		
9.15 		567.49 		-686.98 		1.51 		
9.17 		571.12 		-652.86 		-1.37 		
9.19 		567.5 		-685.59 		1.5 		
9.21 		567.49 		-686.98 		1.51 		
9.23 		567.49 		-686.98 		1.51 		
9.24 		567.49 		-686.98 		1.51 		
9.27 		567.49 		-686.98 		1.51 		
9.29 		567.5 		-685.59 		1.52 		
9.31 		567.49 		-686.98 		1.52 		
9.33 		567.49 		-686.98 		1.52 		
9.35 		572.5 		-654.95 		-1.43 		
9.37 		567.5 		-685.59 		1.51 		
9.39 		573.88 		-655.64 		-1.42 		
9.41 		573.88 		-655.64 		-1.42 		
9.43 		567.5 		-685.59 		1.51 		
9.45 		567.49 		-686.98 		1.51 		
9.47 		567.5 		-685.59 		1.5 		
9.49 		567.5 		-685.59 		1.5 		
9.51 		567.5 		-685.59 		1.5 		
9.53 		567.5 		-685.59 		1.51 		
9.55 		573.88 		-655.64 		-1.41 		
9.57 		567.5 		-685.59 		1.51 		
9.59 		611.93 		-691.1 		1.72 		
9.61 		611.93 		-691.1 		1.72 		
9.63 		567.49 		-686.98 		1.51 		
9.65 		567.5 		-686.29 		1.51 		
9.67 		572.5 		-652.86 		-1.4 		
9.69 		572.5 		-652.86 		-1.4 		
9.71 		567.5 		-685.59 		1.51 		
9.73 		567.49 		-686.98 		1.52 		
9.75 		567.5 		-685.59 		1.52 		
9.77 		567.5 		-685.59 		1.51 		
9.79 		567.5 		-685.59 		1.51 		
9.81 		566.12 		-684.2 		1.51 		
9.83 		567.49 		-688.38 		1.51 		
9.85 		567.49 		-688.38 		1.51 		
9.87 		567.49 		-688.38 		1.51 		
9.89 		572.51 		-651.47 		-1.4 		
9.91 		573.89 		-654.25 		-1.42 		
9.93 		567.49 		-686.98 		1.51 		
9.95 		567.49 		-686.98 		1.52 		
9.97 		567.49 		-686.98 		1.51 		
9.99 		567.49 		-686.98 		1.51 		
10.0 		567.5 		-685.59 		1.51 		
10.0 		567.5 		-685.59 		1.51 		
10.0 		567.5 		-685.59 		1.51 		
10.1 		572.5 		-654.25 		-1.39 		
10.1 		572.5 		-654.25 		-1.39 		
10.1 		566.12 		-684.2 		0.81 		
10.1 		567.49 		-686.98 		1.51 		
10.2 		573.89 		-654.25 		-1.42 		
10.2 		573.89 		-654.25 		-1.42 		
10.2 		567.5 		-685.59 		1.51 		
10.2 		567.5 		-685.59 		1.5 		
10.2 		567.49 		-686.98 		1.52 		
10.3 		567.49 		-686.98 		1.52 		
10.3 		567.49 		-686.98 		1.52 		
10.3 		573.89 		-654.25 		-1.42 		
10.3 		567.5 		-685.59 		1.5 		
10.3 		566.11 		-685.6 		1.51 		
10.3 		566.11 		-685.6 		1.51 		
10.4 		566.11 		-685.6 		1.51 		
10.4 		566.11 		-685.6 		1.51 		
10.4 		566.12 		-684.2 		1.49 		
10.4 		567.49 		-688.38 		1.51 		
10.4 		567.49 		-688.38 		1.51 		
10.5 		567.5 		-685.59 		1.5 		
10.5 		567.5 		-685.59 		1.5 		
10.5 		567.5 		-685.59 		1.5 		
10.5 		567.5 		-685.59 		1.5 		
10.5 		566.11 		-685.6 		1.51 		
10.6 		567.5 		-685.59 		1.5 		
10.6 		567.5 		-685.59 		1.51 		
10.6 		567.49 		-686.98 		1.51 		
10.6 		567.49 		-686.98 		1.51 		
10.6 		572.5 		-654.25 		-1.43 		
10.7 		567.49 		-686.98 		0.17 		
10.7 		573.89 		-654.25 		-1.42 		
10.7 		567.5 		-686.29 		1.5 		
10.7 		567.5 		-686.29 		1.5 		
10.7 		572.5 		-654.25 		-1.4 		
10.8 		567.5 		-685.59 		1.51 		
10.8 		573.88 		-654.95 		-1.41 		
10.8 		567.49 		-686.98 		1.5 		
10.8 		567.49 		-686.98 		1.5 		
10.8 		573.89 		-652.86 		-1.42 		
10.9 		567.5 		-685.59 		1.51 		
10.9 		572.51 		-651.47 		-1.41 		
10.9 		572.51 		-651.47 		-1.41 		
10.9 		572.5 		-654.25 		-1.39 		
11.0 		567.49 		-686.98 		1.51 		
11.0 		566.12 		-682.81 		0.78 		
11.0 		566.12 		-683.5 		1.51 		
11.0 		566.12 		-683.5 		1.51 		
11.0 		572.5 		-654.25 		-1.39 		
11.1 		566.11 		-685.6 		1.51 		
11.1 		567.49 		-686.98 		1.52 		
11.1 		567.5 		-685.59 		1.51 		
11.1 		567.5 		-685.59 		1.51 		
11.1 		567.49 		-686.98 		1.51 		
11.1 		572.5 		-654.25 		-1.43 		
11.2 		566.12 		-684.2 		1.49 		
11.2 		566.12 		-684.2 		1.49 		
11.2 		567.49 		-686.98 		1.52 		
11.2 		566.12 		-684.2 		1.5 		
11.3 		572.5 		-654.25 		-1.39 		
11.3 		572.5 		-654.25 		-1.39 		
11.3 		572.5 		-654.25 		-1.39 		
11.3 		572.5 		-654.25 		-1.39 		
11.3 		572.5 		-654.25 		-1.39 		
11.4 		572.5 		-654.25 		-1.43 		
11.4 		567.5 		-685.59 		1.51 		
11.4 		567.5 		-685.59 		1.51 		
11.4 		567.49 		-686.98 		1.5 		
11.4 		567.49 		-686.98 		1.52 		
11.5 		567.5 		-684.89 		1.51 		
11.5 		567.5 		-685.59 		1.51 		
11.5 		567.5 		-685.59 		1.51 		
11.5 		571.12 		-652.86 		-1.38 		
11.5 		567.5 		-685.59 		1.51 		
11.6 		567.5 		-685.59 		1.52 		
11.6 		567.5 		-685.59 		1.52 		
11.6 		573.89 		-654.25 		-1.42 		
11.6 		567.5 		-685.59 		1.51 		
11.6 		567.49 		-686.98 		1.5 		
11.7 		566.12 		-684.2 		1.5 		
11.7 		566.12 		-684.2 		1.5 		
11.7 		567.5 		-685.59 		1.5 		
11.7 		572.5 		-654.25 		-1.39 		
11.7 		567.5 		-685.59 		1.51 		
